epoch,novelty_rate,novelty_source_count,genome_entropy,domain_entropy,extinctions,total_knowledge,is_monoculture
4585,1,5,0.0,0.0,0,4,true
4586,1,5,0.0,0.0,0,5,true
4587,5,5,0.0,0.0,0,10,true
4588,-3,5,0.0,0.0,0,7,true
4589,1,5,0.0,0.0,0,8,true
4590,-7,4,0.0,0.0,0,1,true
4591,1,5,0.0,0.0,0,2,true
4592,0,5,0.0,0.0,0,2,true
4593,7,5,0.0,0.0,0,9,true
4594,-4,5,0.0,0.0,0,5,true
4595,-2,5,0.0,0.0,0,3,true
4596,-2,5,0.0,0.0,0,1,true
4597,5,5,0.0,0.0,0,6,true
4598,4,5,0.0,0.0,0,10,true
4599,-7,5,0.0,0.0,0,3,true
4600,1,5,0.0,0.0,0,4,true
4601,0,5,0.0,0.0,0,4,true
4602,-3,5,0.0,0.0,0,1,true
4603,7,5,0.0,0.0,0,8,true
4604,-2,5,0.0,0.0,0,6,true
4605,-3,5,0.0,0.0,0,3,true
4606,1,4,0.0,0.0,0,4,true
4607,3,5,0.0,0.0,0,7,true
4608,3,5,0.0,0.0,0,10,true
4609,-3,5,0.0,0.0,0,7,true
4610,1,5,0.0,0.0,0,8,true
4611,-6,5,0.0,0.0,0,2,true
4612,8,5,0.0,0.0,0,10,true
4613,-8,5,0.0,0.0,0,2,true
4614,1,5,0.0,0.0,0,3,true
4615,4,5,0.0,0.0,0,7,true
4616,3,5,0.0,0.0,0,10,true
4617,-5,5,0.0,0.0,0,5,true
4618,-3,5,0.0,0.0,0,2,true
4619,3,5,0.0,0.0,0,5,true
4620,3,5,0.0,0.0,0,8,true
4621,-5,5,0.0,0.0,0,3,true
4622,6,5,0.0,0.0,0,9,true
4623,-6,4,0.0,0.0,0,3,true
4624,4,5,0.0,0.0,0,7,true
4625,0,5,0.0,0.0,0,7,true
4626,-4,4,0.0,0.0,0,3,true
4627,-2,5,0.0,0.0,0,1,true
4628,8,5,0.0,0.0,0,9,true
4629,0,5,0.0,0.0,0,9,true
4630,0,5,0.0,0.0,0,9,true
4631,1,4,0.0,0.0,0,10,true
4632,-9,5,0.0,0.0,0,1,true
4633,6,5,0.0,0.0,0,7,true
4634,-4,5,0.0,0.0,0,3,true
4635,-2,5,0.0,0.0,0,1,true
4636,7,5,0.0,0.0,0,8,true
4637,-7,4,0.0,0.0,0,1,true
4638,9,5,0.0,0.0,0,10,true
4639,-9,5,0.0,0.0,0,1,true
4640,6,5,0.0,0.0,0,7,true
4641,-1,5,0.0,0.0,0,6,true
4642,4,5,0.0,0.0,0,10,true
4643,-8,5,0.0,0.0,0,2,true
4644,1,5,0.0,0.0,0,3,true
4645,-2,5,0.0,0.0,0,1,true
4646,4,5,0.0,0.0,0,5,true
4647,0,5,0.0,0.0,0,5,true
4648,4,5,0.0,0.0,0,9,true
4649,-3,5,0.0,0.0,0,6,true
4650,4,5,0.0,0.0,0,10,true
4651,-4,5,0.0,0.0,0,6,true
4652,0,5,0.0,0.0,0,6,true
4653,-4,5,0.0,0.0,0,2,true
4654,8,5,0.0,0.0,0,10,true
4655,-2,5,0.0,0.0,0,8,true
4656,-4,5,0.0,0.0,0,4,true
4657,-1,5,0.0,0.0,0,3,true
4658,-1,5,0.0,0.0,0,2,true
4659,3,5,0.0,0.0,0,5,true
4660,5,5,0.0,0.0,0,10,true
4661,-5,5,0.0,0.0,0,5,true
4662,2,5,0.0,0.0,0,7,true
4663,-2,5,0.0,0.0,0,5,true
4664,-4,5,0.0,0.0,0,1,true
4665,4,5,0.0,0.0,0,5,true
4666,3,5,0.0,0.0,0,8,true
4667,-1,5,0.0,0.0,0,7,true
4668,-1,5,0.0,0.0,0,6,true
4669,1,5,0.0,0.0,0,7,true
4670,-2,5,0.0,0.0,0,5,true
4671,3,5,0.0,0.0,0,8,true
4672,-6,4,0.0,0.0,0,2,true
4673,4,5,0.0,0.0,0,6,true
4674,0,5,0.0,0.0,0,6,true
4675,0,5,0.0,0.0,0,6,true
4676,4,5,0.0,0.0,0,10,true
4677,-9,5,0.0,0.0,0,1,true
4678,5,5,0.0,0.0,0,6,true
4679,4,5,0.0,0.0,0,10,true
4680,-3,5,0.0,0.0,0,7,true
4681,0,5,0.0,0.0,0,7,true
4682,-4,5,0.0,0.0,0,3,true
4683,2,5,0.0,0.0,0,5,true
4684,5,5,0.0,0.0,0,10,true
4685,-2,5,0.0,0.0,0,8,true
4686,-4,5,0.0,0.0,0,4,true
4687,2,5,0.0,0.0,0,6,true
4688,1,5,0.0,0.0,0,7,true
4689,2,4,0.0,0.0,0,9,true
4690,-2,5,0.0,0.0,0,7,true
4691,-5,5,0.0,0.0,0,2,true
4692,3,5,0.0,0.0,0,5,true
4693,-4,5,0.0,0.0,0,1,true
4694,2,5,0.0,0.0,0,3,true
4695,4,5,0.0,0.0,0,7,true
4696,-4,5,0.0,0.0,0,3,true
4697,4,5,0.0,0.0,0,7,true
4698,-4,5,0.0,0.0,0,3,true
4699,-2,5,0.0,0.0,0,1,true
4700,9,5,0.0,0.0,0,10,true
4701,-6,5,0.0,0.0,0,4,true
4702,6,5,0.0,0.0,0,10,true
4703,-8,5,0.0,0.0,0,2,true
4704,-1,5,0.0,0.0,0,1,true
4705,0,5,0.0,0.0,0,1,true
4706,2,5,0.0,0.0,0,3,true
4707,4,5,0.0,0.0,0,7,true
4708,0,5,0.0,0.0,0,7,true
4709,-3,5,0.0,0.0,0,4,true
4710,1,5,0.0,0.0,0,5,true
4711,1,5,0.0,0.0,0,6,true
4712,-3,5,0.0,0.0,0,3,true
4713,3,5,0.0,0.0,0,6,true
4714,3,5,0.0,0.0,0,9,true
4715,-6,5,0.0,0.0,0,3,true
4716,-1,5,0.0,0.0,0,2,true
4717,2,5,0.0,0.0,0,4,true
4718,-1,5,0.0,0.0,0,3,true
4719,6,4,0.0,0.0,0,9,true
4720,-1,5,0.0,0.0,0,8,true
4721,-5,5,0.0,0.0,0,3,true
4722,6,5,0.0,0.0,0,9,true
4723,0,5,0.0,0.0,0,9,true
4724,-7,5,0.0,0.0,0,2,true
4725,0,4,0.0,0.0,0,2,true
4726,8,5,0.0,0.0,0,10,true
4727,-2,5,0.0,0.0,0,8,true
4728,0,5,0.0,0.0,0,8,true
4729,1,5,0.0,0.0,0,9,true
4730,1,5,0.0,0.0,0,10,true
4731,-3,5,0.0,0.0,0,7,true
4732,-3,5,0.0,0.0,0,4,true
4733,-1,5,0.0,0.0,0,3,true
4734,5,5,0.0,0.0,0,8,true
4735,1,5,0.0,0.0,0,9,true
4736,-3,5,0.0,0.0,0,6,true
4737,1,5,0.0,0.0,0,7,true
4738,-4,4,0.0,0.0,0,3,true
4739,6,5,0.0,0.0,0,9,true
4740,-8,5,0.0,0.0,0,1,true
4741,1,5,0.0,0.0,0,2,true
4742,0,5,0.0,0.0,0,2,true
4743,7,5,0.0,0.0,0,9,true
4744,-1,5,0.0,0.0,0,8,true
4745,2,5,0.0,0.0,0,10,true
4746,-7,5,0.0,0.0,0,3,true
4747,4,5,0.0,0.0,0,7,true
4748,0,4,0.0,0.0,0,7,true
4749,-3,5,0.0,0.0,0,4,true
4750,-2,5,0.0,0.0,0,2,true
4751,-1,5,0.0,0.0,0,1,true
4752,4,5,0.0,0.0,0,5,true
4753,4,5,0.0,0.0,0,9,true
4754,-4,5,0.0,0.0,0,5,true
4755,1,5,0.0,0.0,0,6,true
4756,-2,5,0.0,0.0,0,4,true
4757,0,4,0.0,0.0,0,4,true
4758,1,5,0.0,0.0,0,5,true
4759,-3,5,0.0,0.0,0,2,true
4760,8,5,0.0,0.0,0,10,true
4761,-5,5,0.0,0.0,0,5,true
4762,-2,5,0.0,0.0,0,3,true
4763,4,5,0.0,0.0,0,7,true
4764,-1,5,0.0,0.0,0,6,true
4765,1,5,0.0,0.0,0,7,true
4766,0,5,0.0,0.0,0,7,true
4767,-1,5,0.0,0.0,0,6,true
4768,4,5,0.0,0.0,0,10,true
4769,-5,5,0.0,0.0,0,5,true
4770,4,5,0.0,0.0,0,9,true
4771,-6,5,0.0,0.0,0,3,true
4772,7,5,0.0,0.0,0,10,true
4773,-7,5,0.0,0.0,0,3,true
4774,0,5,0.0,0.0,0,3,true
4775,2,5,0.0,0.0,0,5,true
4776,0,5,0.0,0.0,0,5,true
4777,1,5,0.0,0.0,0,6,true
4778,0,5,0.0,0.0,0,6,true
4779,-2,5,0.0,0.0,0,4,true
4780,2,4,0.0,0.0,0,6,true
4781,-5,5,0.0,0.0,0,1,true
4782,0,5,0.0,0.0,0,1,true
4783,3,5,0.0,0.0,0,4,true
4784,-2,5,0.0,0.0,0,2,true
4785,2,5,0.0,0.0,0,4,true
4786,4,5,0.0,0.0,0,8,true
4787,1,5,0.0,0.0,0,9,true
4788,-5,5,0.0,0.0,0,4,true
4789,2,5,0.0,0.0,0,6,true
4790,3,5,0.0,0.0,0,9,true
4791,-1,5,0.0,0.0,0,8,true
4792,0,5,0.0,0.0,0,8,true
4793,-4,5,0.0,0.0,0,4,true
4794,3,5,0.0,0.0,0,7,true
4795,2,4,0.0,0.0,0,9,true
4796,-6,5,0.0,0.0,0,3,true
4797,1,5,0.0,0.0,0,4,true
4798,6,5,0.0,0.0,0,10,true
4799,0,5,0.0,0.0,0,10,true
4800,0,5,0.0,0.0,0,10,true
4801,0,5,0.0,0.0,0,10,true
4802,-9,5,0.0,0.0,0,1,true
4803,2,5,0.0,0.0,0,3,true
4804,2,5,0.0,0.0,0,5,true
4805,5,5,0.0,0.0,0,10,true
4806,-1,5,0.0,0.0,0,9,true
4807,-3,5,0.0,0.0,0,6,true
4808,-4,5,0.0,0.0,0,2,true
4809,2,5,0.0,0.0,0,4,true
4810,0,5,0.0,0.0,0,4,true
4811,5,5,0.0,0.0,0,9,true
4812,-6,5,0.0,0.0,0,3,true
4813,-2,5,0.0,0.0,0,1,true
4814,7,5,0.0,0.0,0,8,true
4815,-7,5,0.0,0.0,0,1,true
4816,1,5,0.0,0.0,0,2,true
4817,4,5,0.0,0.0,0,6,true
4818,-4,5,0.0,0.0,0,2,true
4819,3,5,0.0,0.0,0,5,true
4820,-3,5,0.0,0.0,0,2,true
4821,1,5,0.0,0.0,0,3,true
4822,-2,5,0.0,0.0,0,1,true
4823,0,5,0.0,0.0,0,1,true
4824,7,5,0.0,0.0,0,8,true
4825,-6,4,0.0,0.0,0,2,true
4826,-1,5,0.0,0.0,0,1,true
4827,8,5,0.0,0.0,0,9,true
4828,-2,5,0.0,0.0,0,7,true
4829,3,5,0.0,0.0,0,10,true
4830,-5,5,0.0,0.0,0,5,true
4831,-3,5,0.0,0.0,0,2,true
4832,5,5,0.0,0.0,0,7,true
4833,-5,5,0.0,0.0,0,2,true
4834,-1,4,0.0,0.0,0,1,true
4835,3,5,0.0,0.0,0,4,true
4836,2,5,0.0,0.0,0,6,true
4837,3,5,0.0,0.0,0,9,true
4838,1,5,0.0,0.0,0,10,true
4839,-3,5,0.0,0.0,0,7,true
4840,-2,5,0.0,0.0,0,5,true
4841,3,5,0.0,0.0,0,8,true
4842,-5,5,0.0,0.0,0,3,true
4843,6,5,0.0,0.0,0,9,true
4844,1,5,0.0,0.0,0,10,true
4845,-6,5,0.0,0.0,0,4,true
4846,1,5,0.0,0.0,0,5,true
4847,1,5,0.0,0.0,0,6,true
4848,4,5,0.0,0.0,0,10,true
4849,-9,5,0.0,0.0,0,1,true
4850,9,5,0.0,0.0,0,10,true
4851,-1,5,0.0,0.0,0,9,true
4852,-6,5,0.0,0.0,0,3,true
4853,1,5,0.0,0.0,0,4,true
4854,-2,5,0.0,0.0,0,2,true
4855,3,5,0.0,0.0,0,5,true
4856,4,4,0.0,0.0,0,9,true
4857,-7,5,0.0,0.0,0,2,true
4858,8,5,0.0,0.0,0,10,true
4859,-1,5,0.0,0.0,0,9,true
4860,-2,5,0.0,0.0,0,7,true
4861,0,5,0.0,0.0,0,7,true
4862,2,5,0.0,0.0,0,9,true
4863,-4,5,0.0,0.0,0,5,true
4864,4,4,0.0,0.0,0,9,true
4865,-4,5,0.0,0.0,0,5,true
4866,-4,5,0.0,0.0,0,1,true
4867,6,5,0.0,0.0,0,7,true
4868,2,5,0.0,0.0,0,9,true
4869,-3,5,0.0,0.0,0,6,true
4870,1,5,0.0,0.0,0,7,true
4871,0,5,0.0,0.0,0,7,true
4872,-4,5,0.0,0.0,0,3,true
4873,-1,5,0.0,0.0,0,2,true
4874,1,5,0.0,0.0,0,3,true
4875,5,5,0.0,0.0,0,8,true
4876,0,5,0.0,0.0,0,8,true
4877,2,5,0.0,0.0,0,10,true
4878,-2,5,0.0,0.0,0,8,true
4879,2,5,0.0,0.0,0,10,true
4880,-9,5,0.0,0.0,0,1,true
4881,8,5,0.0,0.0,0,9,true
4882,0,5,0.0,0.0,0,9,true
4883,-7,4,0.0,0.0,0,2,true
4884,7,5,0.0,0.0,0,9,true
4885,-4,5,0.0,0.0,0,5,true
4886,1,5,0.0,0.0,0,6,true
4887,3,5,0.0,0.0,0,9,true
4888,1,5,0.0,0.0,0,10,true
4889,-5,5,0.0,0.0,0,5,true
4890,3,4,0.0,0.0,0,8,true
4891,1,5,0.0,0.0,0,9,true
4892,-2,5,0.0,0.0,0,7,true
4893,-4,5,0.0,0.0,0,3,true
4894,-2,5,0.0,0.0,0,1,true
4895,4,5,0.0,0.0,0,5,true
4896,2,5,0.0,0.0,0,7,true
4897,-1,5,0.0,0.0,0,6,true
4898,-2,5,0.0,0.0,0,4,true
4899,3,5,0.0,0.0,0,7,true
4900,-4,5,0.0,0.0,0,3,true
4901,3,5,0.0,0.0,0,6,true
4902,3,5,0.0,0.0,0,9,true
4903,-4,5,0.0,0.0,0,5,true
4904,3,5,0.0,0.0,0,8,true
4905,1,5,0.0,0.0,0,9,true
4906,-3,5,0.0,0.0,0,6,true
4907,1,5,0.0,0.0,0,7,true
4908,-2,5,0.0,0.0,0,5,true
4909,1,5,0.0,0.0,0,6,true
4910,0,5,0.0,0.0,0,6,true
4911,2,5,0.0,0.0,0,8,true
4912,0,5,0.0,0.0,0,8,true
4913,-3,5,0.0,0.0,0,5,true
4914,-3,5,0.0,0.0,0,2,true
4915,-1,5,0.0,0.0,0,1,true
4916,2,5,0.0,0.0,0,3,true
4917,-1,5,0.0,0.0,0,2,true
4918,6,5,0.0,0.0,0,8,true
4919,-4,5,0.0,0.0,0,4,true
4920,2,5,0.0,0.0,0,6,true
4921,1,5,0.0,0.0,0,7,true
4922,-2,5,0.0,0.0,0,5,true
4923,-3,5,0.0,0.0,0,2,true
4924,8,5,0.0,0.0,0,10,true
4925,0,5,0.0,0.0,0,10,true
4926,-6,4,0.0,0.0,0,4,true
4927,5,5,0.0,0.0,0,9,true
4928,1,5,0.0,0.0,0,10,true
4929,-9,5,0.0,0.0,0,1,true
4930,6,5,0.0,0.0,0,7,true
4931,-2,5,0.0,0.0,0,5,true
4932,-1,5,0.0,0.0,0,4,true
4933,2,5,0.0,0.0,0,6,true
4934,2,5,0.0,0.0,0,8,true
4935,1,5,0.0,0.0,0,9,true
4936,1,5,0.0,0.0,0,10,true
4937,-3,5,0.0,0.0,0,7,true
4938,1,5,0.0,0.0,0,8,true
4939,-3,5,0.0,0.0,0,5,true
4940,-1,5,0.0,0.0,0,4,true
4941,-2,5,0.0,0.0,0,2,true
4942,4,5,0.0,0.0,0,6,true
4943,3,5,0.0,0.0,0,9,true
4944,-8,5,0.0,0.0,0,1,true
4945,5,5,0.0,0.0,0,6,true
4946,1,5,0.0,0.0,0,7,true
4947,-3,5,0.0,0.0,0,4,true
4948,1,5,0.0,0.0,0,5,true
4949,-2,5,0.0,0.0,0,3,true
4950,7,5,0.0,0.0,0,10,true
4951,-6,5,0.0,0.0,0,4,true
4952,-1,5,0.0,0.0,0,3,true
4953,3,5,0.0,0.0,0,6,true
4954,-5,5,0.0,0.0,0,1,true
4955,0,4,0.0,0.0,0,1,true
4956,8,5,0.0,0.0,0,9,true
4957,-8,5,0.0,0.0,0,1,true
4958,9,5,0.0,0.0,0,10,true
4959,-2,5,0.0,0.0,0,8,true
4960,-5,5,0.0,0.0,0,3,true
4961,6,5,0.0,0.0,0,9,true
4962,-2,5,0.0,0.0,0,7,true
4963,-1,5,0.0,0.0,0,6,true
4964,1,5,0.0,0.0,0,7,true
4965,0,5,0.0,0.0,0,7,true
4966,2,5,0.0,0.0,0,9,true
4967,-6,5,0.0,0.0,0,3,true
4968,4,5,0.0,0.0,0,7,true
4969,3,5,0.0,0.0,0,10,true
4970,0,5,0.0,0.0,0,10,true
4971,-6,5,0.0,0.0,0,4,true
4972,-3,5,0.0,0.0,0,1,true
4973,8,5,0.0,0.0,0,9,true
4974,-2,5,0.0,0.0,0,7,true
4975,-5,5,0.0,0.0,0,2,true
4976,5,5,0.0,0.0,0,7,true
4977,-6,5,0.0,0.0,0,1,true
4978,7,5,0.0,0.0,0,8,true
4979,1,5,0.0,0.0,0,9,true
4980,0,5,0.0,0.0,0,9,true
4981,0,5,0.0,0.0,0,9,true
4982,-2,5,0.0,0.0,0,7,true
4983,0,5,0.0,0.0,0,7,true
4984,3,5,0.0,0.0,0,10,true
4985,-2,5,0.0,0.0,0,8,true
4986,-4,5,0.0,0.0,0,4,true
4987,3,5,0.0,0.0,0,7,true
4988,2,5,0.0,0.0,0,9,true
4989,-3,5,0.0,0.0,0,6,true
4990,-5,5,0.0,0.0,0,1,true
4991,3,5,0.0,0.0,0,4,true
4992,-2,5,0.0,0.0,0,2,true
4993,4,5,0.0,0.0,0,6,true
4994,3,5,0.0,0.0,0,9,true
4995,-6,5,0.0,0.0,0,3,true
4996,3,5,0.0,0.0,0,6,true
4997,-4,5,0.0,0.0,0,2,true
4998,3,5,0.0,0.0,0,5,true
4999,-1,5,0.0,0.0,0,4,true
5000,1,5,0.0,0.0,0,5,true
5001,0,5,0.0,0.0,0,5,true
5002,1,5,0.0,0.0,0,6,true
5003,-2,5,0.0,0.0,0,4,true
5004,-2,5,0.0,0.0,0,2,true
5005,1,5,0.0,0.0,0,3,true
5006,5,5,0.0,0.0,0,8,true
5007,2,5,0.0,0.0,0,10,true
5008,-1,5,0.0,0.0,0,9,true
5009,-6,5,0.0,0.0,0,3,true
5010,6,5,0.0,0.0,0,9,true
5011,-3,5,0.0,0.0,0,6,true
5012,-2,5,0.0,0.0,0,4,true
5013,3,4,0.0,0.0,0,7,true
5014,-5,5,0.0,0.0,0,2,true
5015,2,5,0.0,0.0,0,4,true
5016,0,5,0.0,0.0,0,4,true
5017,-1,5,0.0,0.0,0,3,true
5018,-1,5,0.0,0.0,0,2,true
5019,5,5,0.0,0.0,0,7,true
5020,-2,5,0.0,0.0,0,5,true
5021,-2,4,0.0,0.0,0,3,true
5022,0,5,0.0,0.0,0,3,true
5023,4,5,0.0,0.0,0,7,true
5024,-5,5,0.0,0.0,0,2,true
5025,0,4,0.0,0.0,0,2,true
5026,6,5,0.0,0.0,0,8,true
5027,2,5,0.0,0.0,0,10,true
5028,-9,5,0.0,0.0,0,1,true
5029,5,5,0.0,0.0,0,6,true
5030,3,5,0.0,0.0,0,9,true
5031,-8,5,0.0,0.0,0,1,true
5032,4,4,0.0,0.0,0,5,true
5033,-2,5,0.0,0.0,0,3,true
5034,5,5,0.0,0.0,0,8,true
5035,-6,5,0.0,0.0,0,2,true
5036,7,5,0.0,0.0,0,9,true
5037,-5,5,0.0,0.0,0,4,true
5038,0,5,0.0,0.0,0,4,true
5039,-3,5,0.0,0.0,0,1,true
5040,4,3,0.0,0.0,0,5,true
5041,-2,5,0.0,0.0,0,3,true
5042,2,5,0.0,0.0,0,5,true
5043,-2,5,0.0,0.0,0,3,true
5044,-2,5,0.0,0.0,0,1,true
5045,0,5,0.0,0.0,0,1,true
5046,9,5,0.0,0.0,0,10,true
5047,0,5,0.0,0.0,0,10,true
5048,0,5,0.0,0.0,0,10,true
5049,-3,5,0.0,0.0,0,7,true
5050,-2,5,0.0,0.0,0,5,true
5051,3,5,0.0,0.0,0,8,true
5052,0,5,0.0,0.0,0,8,true
5053,-2,5,0.0,0.0,0,6,true
5054,1,5,0.0,0.0,0,7,true
5055,-1,5,0.0,0.0,0,6,true
5056,2,4,0.0,0.0,0,8,true
5057,-6,5,0.0,0.0,0,2,true
5058,-1,5,0.0,0.0,0,1,true
5059,8,5,0.0,0.0,0,9,true
5060,-2,5,0.0,0.0,0,7,true
5061,-2,5,0.0,0.0,0,5,true
5062,0,5,0.0,0.0,0,5,true
5063,2,5,0.0,0.0,0,7,true
5064,-1,3,0.0,0.0,0,6,true
5065,4,5,0.0,0.0,0,10,true
5066,-7,5,0.0,0.0,0,3,true
5067,0,5,0.0,0.0,0,3,true
5068,0,5,0.0,0.0,0,3,true
5069,0,5,0.0,0.0,0,3,true
5070,3,5,0.0,0.0,0,6,true
5071,-1,5,0.0,0.0,0,5,true
5072,-1,5,0.0,0.0,0,4,true
5073,5,5,0.0,0.0,0,9,true
5074,-8,5,0.0,0.0,0,1,true
5075,0,5,0.0,0.0,0,1,true
5076,3,5,0.0,0.0,0,4,true
5077,-1,5,0.0,0.0,0,3,true
5078,2,5,0.0,0.0,0,5,true
5079,1,5,0.0,0.0,0,6,true
5080,3,5,0.0,0.0,0,9,true
5081,-7,5,0.0,0.0,0,2,true
5082,3,5,0.0,0.0,0,5,true
5083,-4,5,0.0,0.0,0,1,true
5084,3,5,0.0,0.0,0,4,true
5085,-2,4,0.0,0.0,0,2,true
5086,-1,5,0.0,0.0,0,1,true
5087,4,5,0.0,0.0,0,5,true
5088,-1,5,0.0,0.0,0,4,true
5089,0,5,0.0,0.0,0,4,true
5090,2,5,0.0,0.0,0,6,true
5091,-1,5,0.0,0.0,0,5,true
5092,0,5,0.0,0.0,0,5,true
5093,-4,5,0.0,0.0,0,1,true
5094,4,5,0.0,0.0,0,5,true
5095,1,5,0.0,0.0,0,6,true
5096,0,5,0.0,0.0,0,6,true
5097,0,5,0.0,0.0,0,6,true
5098,-3,5,0.0,0.0,0,3,true
5099,1,5,0.0,0.0,0,4,true
5100,5,5,0.0,0.0,0,9,true
5101,-5,5,0.0,0.0,0,4,true
5102,2,5,0.0,0.0,0,6,true
5103,-2,5,0.0,0.0,0,4,true
5104,5,5,0.0,0.0,0,9,true
5105,-2,4,0.0,0.0,0,7,true
5106,-3,5,0.0,0.0,0,4,true
5107,0,5,0.0,0.0,0,4,true
5108,4,5,0.0,0.0,0,8,true
5109,0,5,0.0,0.0,0,8,true
5110,-2,5,0.0,0.0,0,6,true
5111,1,5,0.0,0.0,0,7,true
5112,-2,5,0.0,0.0,0,5,true
5113,-4,5,0.0,0.0,0,1,true
5114,8,5,0.0,0.0,0,9,true
5115,-6,5,0.0,0.0,0,3,true
5116,6,5,0.0,0.0,0,9,true
5117,1,5,0.0,0.0,0,10,true
5118,-5,4,0.0,0.0,0,5,true
5119,4,5,0.0,0.0,0,9,true
5120,-4,5,0.0,0.0,0,5,true
5121,2,5,0.0,0.0,0,7,true
5122,0,5,0.0,0.0,0,7,true
5123,-3,5,0.0,0.0,0,4,true
5124,3,5,0.0,0.0,0,7,true
5125,1,5,0.0,0.0,0,8,true
5126,0,5,0.0,0.0,0,8,true
5127,-4,5,0.0,0.0,0,4,true
5128,0,5,0.0,0.0,0,4,true
5129,0,5,0.0,0.0,0,4,true
5130,0,5,0.0,0.0,0,4,true
5131,-3,4,0.0,0.0,0,1,true
5132,3,5,0.0,0.0,0,4,true
5133,-3,5,0.0,0.0,0,1,true
5134,1,5,0.0,0.0,0,2,true
5135,3,5,0.0,0.0,0,5,true
5136,5,5,0.0,0.0,0,10,true
5137,-8,5,0.0,0.0,0,2,true
5138,6,5,0.0,0.0,0,8,true
5139,-5,5,0.0,0.0,0,3,true
5140,5,5,0.0,0.0,0,8,true
5141,1,5,0.0,0.0,0,9,true
5142,-3,5,0.0,0.0,0,6,true
5143,-4,5,0.0,0.0,0,2,true
5144,1,5,0.0,0.0,0,3,true
5145,-1,5,0.0,0.0,0,2,true
5146,7,5,0.0,0.0,0,9,true
5147,-8,5,0.0,0.0,0,1,true
5148,2,5,0.0,0.0,0,3,true
5149,5,5,0.0,0.0,0,8,true
5150,-2,5,0.0,0.0,0,6,true
5151,3,5,0.0,0.0,0,9,true
5152,0,5,0.0,0.0,0,9,true
5153,-2,5,0.0,0.0,0,7,true
5154,2,5,0.0,0.0,0,9,true
5155,0,5,0.0,0.0,0,9,true
5156,-7,5,0.0,0.0,0,2,true
5157,5,4,0.0,0.0,0,7,true
5158,2,5,0.0,0.0,0,9,true
5159,-7,5,0.0,0.0,0,2,true
5160,7,5,0.0,0.0,0,9,true
5161,-7,5,0.0,0.0,0,2,true
5162,3,5,0.0,0.0,0,5,true
5163,4,5,0.0,0.0,0,9,true
5164,1,5,0.0,0.0,0,10,true
5165,-7,5,0.0,0.0,0,3,true
5166,-2,5,0.0,0.0,0,1,true
5167,8,5,0.0,0.0,0,9,true
5168,-8,5,0.0,0.0,0,1,true
5169,3,5,0.0,0.0,0,4,true
5170,-1,5,0.0,0.0,0,3,true
5171,-2,5,0.0,0.0,0,1,true
5172,5,5,0.0,0.0,0,6,true
5173,-2,5,0.0,0.0,0,4,true
5174,-2,5,0.0,0.0,0,2,true
5175,-1,4,0.0,0.0,0,1,true
5176,7,5,0.0,0.0,0,8,true
5177,-1,5,0.0,0.0,0,7,true
5178,3,5,0.0,0.0,0,10,true
5179,-7,5,0.0,0.0,0,3,true
5180,2,5,0.0,0.0,0,5,true
5181,-2,5,0.0,0.0,0,3,true
5182,5,5,0.0,0.0,0,8,true
5183,-6,5,0.0,0.0,0,2,true
5184,2,5,0.0,0.0,0,4,true
5185,5,5,0.0,0.0,0,9,true
5186,-3,5,0.0,0.0,0,6,true
5187,3,5,0.0,0.0,0,9,true
5188,-5,5,0.0,0.0,0,4,true
5189,-3,5,0.0,0.0,0,1,true
5190,0,5,0.0,0.0,0,1,true
5191,3,5,0.0,0.0,0,4,true
5192,4,5,0.0,0.0,0,8,true
5193,-5,5,0.0,0.0,0,3,true
5194,2,5,0.0,0.0,0,5,true
5195,-3,5,0.0,0.0,0,2,true
5196,8,5,0.0,0.0,0,10,true
5197,-6,5,0.0,0.0,0,4,true
5198,1,5,0.0,0.0,0,5,true
5199,1,5,0.0,0.0,0,6,true
5200,-1,5,0.0,0.0,0,5,true
5201,0,5,0.0,0.0,0,5,true
5202,1,5,0.0,0.0,0,6,true
5203,-4,5,0.0,0.0,0,2,true
5204,7,5,0.0,0.0,0,9,true
5205,-3,5,0.0,0.0,0,6,true
5206,4,5,0.0,0.0,0,10,true
5207,-8,5,0.0,0.0,0,2,true
5208,7,4,0.0,0.0,0,9,true
5209,-1,5,0.0,0.0,0,8,true
5210,-7,5,0.0,0.0,0,1,true
5211,1,5,0.0,0.0,0,2,true
5212,7,5,0.0,0.0,0,9,true
5213,-8,5,0.0,0.0,0,1,true
5214,2,5,0.0,0.0,0,3,true
5215,7,5,0.0,0.0,0,10,true
5216,0,5,0.0,0.0,0,10,true
5217,-3,5,0.0,0.0,0,7,true
5218,3,5,0.0,0.0,0,10,true
5219,-7,5,0.0,0.0,0,3,true
5220,0,5,0.0,0.0,0,3,true
5221,2,5,0.0,0.0,0,5,true
5222,-4,5,0.0,0.0,0,1,true
5223,8,5,0.0,0.0,0,9,true
5224,-5,5,0.0,0.0,0,4,true
5225,-1,5,0.0,0.0,0,3,true
5226,-2,4,0.0,0.0,0,1,true
5227,3,5,0.0,0.0,0,4,true
5228,4,5,0.0,0.0,0,8,true
5229,1,5,0.0,0.0,0,9,true
5230,0,5,0.0,0.0,0,9,true
5231,1,5,0.0,0.0,0,10,true
5232,0,5,0.0,0.0,0,10,true
5233,-6,5,0.0,0.0,0,4,true
5234,4,5,0.0,0.0,0,8,true
